CNTRY	ADMIN4	LATD	LOND	ELEV	Date	TMEAN	TMIN	TMAX	RAIN	RHMEAN	RHMIN	RHMAX
Peru	La Victoria	-12.0293	-75.2444	3210	2006-05-07	9.920833333	0.4	20.6	0	68.04166667	26	94
Peru	La Victoria	-12.0293	-75.2444	3210	2006-05-08	11.24166667	2.2	21.2	0.25	65.29166667	23	94
Peru	La Victoria	-12.0293	-75.2444	3210	2006-05-09	11.07083333	2.9	22.7	0	65.58333333	18	93
Peru	La Victoria	-12.0293	-75.2444	3210	2006-05-10	9.095833333	-0.9	20.3	0	61.08333333	16	93
Peru	La Victoria	-12.0293	-75.2444	3210	2006-05-11	8.779166667	-0.9	20.6	0.25	66.33333333	19	94
Peru	La Victoria	-12.0293	-75.2444	3210	2006-05-12	10.025	1	20.2	0	60.83333333	20	93
Peru	La Victoria	-12.0293	-75.2444	3210	2006-05-13	9.633333333	1.1	20.2	0	60.625	24	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-05-14	8.875	-1.1	19.9	0	57.16666667	22	93
Peru	La Victoria	-12.0293	-75.2444	3210	2006-05-15	8.670833333	-2.2	21.8	0	56.33333333	16	91
Peru	La Victoria	-12.0293	-75.2444	3210	2006-05-16	9.3	-1.5	21.8	0	55.625	20	89
Peru	La Victoria	-12.0293	-75.2444	3210	2006-05-17	9.633333333	-1.1	22	0	58.25	22	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-05-18	9.629166667	-0.4	21	0	61.91666667	20	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-05-19	10.475	0.3	21.7	0	59.66666667	18	93
Peru	La Victoria	-12.0293	-75.2444	3210	2006-05-20	10.25	-0.3	20.9	0	60.04166667	21	93
Peru	La Victoria	-12.0293	-75.2444	3210	2006-05-21	9.929166667	-0.2	20.6	1.27	65.83333333	21	93
Peru	La Victoria	-12.0293	-75.2444	3210	2006-05-22	10.21666667	1.4	20.2	0	61.79166667	16	94
Peru	La Victoria	-12.0293	-75.2444	3210	2006-05-23	11.22083333	3.2	20.3	0	60.66666667	26	89
Peru	La Victoria	-12.0293	-75.2444	3210	2006-05-24	10.10416667	1.1	20.4	0	58.66666667	26	93
Peru	La Victoria	-12.0293	-75.2444	3210	2006-05-25	8.9	-1.7	21.6	0	53.16666667	19	89
Peru	La Victoria	-12.0293	-75.2444	3210	2006-05-26	7.829166667	-3	21.1	0	49.5	16	86
Peru	La Victoria	-12.0293	-75.2444	3210	2006-05-27	6.9875	-4.4	20.5	0	44.20833333	14	82
Peru	La Victoria	-12.0293	-75.2444	3210	2006-05-28	5.9375	-5.5	18.6	0	47.70833333	11	82
Peru	La Victoria	-12.0293	-75.2444	3210	2006-05-29	7.9375	-3.4	19.1	0	56.83333333	25	87
Peru	La Victoria	-12.0293	-75.2444	3210	2006-05-30	10.66666667	3.6	20.4	0	56.16666667	23	83
Peru	La Victoria	-12.0293	-75.2444	3210	2006-05-31	11.26666667	4.9	18.7	0.25	64.04166667	35	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-06-01	11.98333333	7.1	20.3	0.76	64.75	31	90
Peru	La Victoria	-12.0293	-75.2444	3210	2006-06-02	11.45833333	4.4	21.8	0	61.70833333	27	88
Peru	La Victoria	-12.0293	-75.2444	3210	2006-06-03	11.3	3.4	20.9	0	60.625	24	89
Peru	La Victoria	-12.0293	-75.2444	3210	2006-06-04	9.220833333	-0.9	20.4	0	59.54166667	15	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-06-05	10.5375	1	21.4	0	59.79166667	16	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-06-06	9.720833333	0.6	19.8	0	63.16666667	29	93
Peru	La Victoria	-12.0293	-75.2444	3210	2006-06-07	11.36666667	1.1	19.4	0	60.625	31	91
Peru	La Victoria	-12.0293	-75.2444	3210	2006-06-08	13.575	7.3	20.2	0	59.66666667	28	85
Peru	La Victoria	-12.0293	-75.2444	3210	2006-06-09	12.62916667	5.1	21.3	0.25	59.29166667	24	84
Peru	La Victoria	-12.0293	-75.2444	3210	2006-06-10	11.02916667	1.4	21.3	0	61.83333333	22	93
Peru	La Victoria	-12.0293	-75.2444	3210	2006-06-11	10.43333333	0.9	21.1	0	63.66666667	26	93
Peru	La Victoria	-12.0293	-75.2444	3210	2006-06-12	12.375	7	20.2	0	59.08333333	28	81
Peru	La Victoria	-12.0293	-75.2444	3210	2006-06-13	11.92916667	4.3	20.8	0	58.375	27	86
Peru	La Victoria	-12.0293	-75.2444	3210	2006-06-14	9.983333333	1.2	21	0	61.66666667	20	93
Peru	La Victoria	-12.0293	-75.2444	3210	2006-06-15	9.833333333	-0.6	20.2	0	59.5	24	91
Peru	La Victoria	-12.0293	-75.2444	3210	2006-06-16	9.354166667	0.1	17.6	0	63.54166667	37	91
Peru	La Victoria	-12.0293	-75.2444	3210	2006-06-17	10.70416667	2.8	19.9	0	55.41666667	21	86
Peru	La Victoria	-12.0293	-75.2444	3210	2006-06-18	8.5	-2.2	19.6	0	56.125	16	89
Peru	La Victoria	-12.0293	-75.2444	3210	2006-06-19	8.645833333	-2.3	20.1	0	57.08333333	21	89
Peru	La Victoria	-12.0293	-75.2444	3210	2006-06-20	9.608333333	-0.9	19.8	0	58.70833333	27	91
Peru	La Victoria	-12.0293	-75.2444	3210	2006-06-21	9.870833333	-0.4	20.3	0	60.875	29	88
Peru	La Victoria	-12.0293	-75.2444	3210	2006-06-22	11.22083333	2.5	19.8	0	58.41666667	28	88
Peru	La Victoria	-12.0293	-75.2444	3210	2006-06-23	10.33333333	8	14.8	3.28	73.16666667	50	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-06-24	10.9375	6.6	18.1	0.76	69.875	33	94
Peru	La Victoria	-12.0293	-75.2444	3210	2006-06-25	4.775	3.5	5.9	0	86.75	83	90
Peru	La Victoria	-12.0293	-75.2444	3210	2006-07-24	12.59848812	8.6	20.6	0	47.76989247	23	70
Peru	La Victoria	-12.0293	-75.2444	3210	2006-07-25	6.262807018	2.7	20.6	0	70.53157895	27	85
Peru	La Victoria	-12.0293	-75.2444	3210	2006-07-26	10.60833333	0.3	21.6	0	55.125	22	89
Peru	La Victoria	-12.0293	-75.2444	3210	2006-07-27	12.65833333	6.4	20.9	0	55.04166667	27	77
Peru	La Victoria	-12.0293	-75.2444	3210	2006-07-28	13.17916667	7.7	19.8	0	53.33333333	27	77
Peru	La Victoria	-12.0293	-75.2444	3210	2006-07-29	11.8375	2.3	20.3	0	58.04166667	27	88
Peru	La Victoria	-12.0293	-75.2444	3210	2006-07-30	11.39583333	4.9	22.6	9.6	62.70833333	23	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-07-31	9.595833333	2	18.2	0.2	71.20833333	33	95
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-01	12.02083333	6.1	18.4	0	62.75	36	90
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-02	12.13333333	4.2	20.5	0	56	26	88
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-03	10.35833333	0.6	20.7	0	56.91666667	25	91
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-04	9.65	0	20.5	0	56.25	22	88
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-05	9.625	-0.3	20.2	0	56.75	20	90
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-06	9.679166667	0.6	19.4	0	56.08333333	27	86
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-07	9.720833333	-0.1	19.7	0	53.91666667	22	85
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-08	8.975	0.1	21.1	0	54.95833333	14	83
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-09	9.354166667	-1.3	21.2	0	53	19	84
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-10	9.283333333	1.4	15.3	0	62.25	42	84
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-11	10.44583333	5	17.2	0.2	66.45833333	40	84
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-12	11.87916667	5.9	18.7	0	60.79166667	34	89
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-13	10.125	1.6	18.2	0	57.125	28	85
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-14	12.33333333	3.3	21.6	0	51.45833333	19	83
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-15	13.82916667	7.4	21.8	0	50.5	24	78
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-16	11.6173913	6.5	19.3	4.2	66	34	87
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-17	11.575	6.3	20.1	0	67	31	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-18	11.5625	3.4	20.2	0	58.29166667	20	91
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-19	11.625	5.4	19.7	0.6	64.16666667	26	87
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-20	11.80416667	8.1	19.6	0.8	69.66666667	32	89
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-21	12.76666667	7.6	18.1	0	60.83333333	35	85
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-22	13.22916667	6.8	19.2	0	56.16666667	29	82
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-23	13.93333333	8.4	21.5	0	55.41666667	26	78
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-24	11.86818182	6.1	19.8	0	67	32	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-25	12.94666667	7.3	18.8	0	56.06666667	21	80
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-26	11.24166667	2.8	21.2	0	61.25	26	93
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-27	12.67916667	3	21.1	0	55.95833333	27	89
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-28	12.95	8.7	18.2	0.2	58.08333333	38	76
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-29	12.65454545	8.7	20.1	0	62.86363636	30	87
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-30	13.83888889	5.8	21.9	0.2	55.35294118	25	90
Peru	La Victoria	-12.0293	-75.2444	3210	2006-08-31	14	7.9	22.1	0	53.79166667	17	78
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-01	13.15	4	22.8	1.2	56.16666667	17	89
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-02	13.04166667	4.1	22.7	0	56.25	27	87
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-03	12.89565217	7.3	20.5	0	57.7826087	29	81
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-04	11.42083333	3.6	19.4	0	63.20833333	32	87
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-05	12.58333333	4.1	21.7	0	58.33333333	21	91
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-06	13.53913043	7.8	21.3	3.8	51.91304348	26	74
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-07	11.6	2.2	22.6	0.4	57.875	15	87
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-08	13.135	4.1	22.4	0	52.35	13	91
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-09	11.27083333	1.9	20.6	0	51.33333333	18	89
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-10	11.21666667	2.2	20.8	0	52.91666667	23	86
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-11	12.31666667	2.4	23.3	0	50.04166667	9	82
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-12	11.47083333	1.8	22.1	0	56.25	27	86
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-13	13.51666667	6.4	21.2	0	52.70833333	27	78
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-14	14.39166667	8.9	21.8	0	50.5	27	73
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-15	12.77916667	4.6	19.4	0	57.29166667	35	85
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-16	13.43636364	8.7	20.7	0	63.04545455	32	91
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-17	12.83809524	8.7	20.3	13.8	68.9047619	27	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-18	10.83333333	8.1	14.1	1.6	78.79166667	63	91
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-19	13.14166667	7.7	19.4	0	64.45833333	29	91
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-20	12.50416667	4.1	19	0	60.875	38	89
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-21	13.295	4.6	22.9	7.4	61.35	20	93
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-22	14.39	6.6	21.8	0	51.15	19	86
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-23	12.7875	4.8	21.3	0	56.91666667	18	90
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-24	13.29583333	6.7	20.1	0	55.75	31	84
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-25	11.42173913	8.9	15	2.4	73.36363636	53	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-26	11.53333333	8.9	16.2	0.6	76.79166667	50	95
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-27	12.37916667	5.9	19.4	0	61.04166667	32	90
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-28	10.79565217	5.2	20.7	0	69	27	89
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-29	12.23043478	4.6	21.7	0	60.86956522	21	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-09-30	11.50909091	2.8	22.6	1.4	64.13636364	21	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-01	11.95238095	3.3	20.5	0	68.125	30	94
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-02	12.45416667	5.8	20.8	1.8	67.08333333	30	90
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-03	13.41666667	6.9	22.2	0.4	63.95833333	22	94
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-04	13.19166667	6.3	22.3	5.8	62.5	18	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-05	12.22083333	8.4	19.9	1.6	74.33333333	35	95
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-06	12.05416667	8.9	16.9	2.6	78.5	48	94
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-07	12.56666667	8.4	16.7	0.2	73.45833333	49	95
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-08	12.90869565	8.1	20.1	0.4	69.13043478	34	91
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-09	11.32916667	3.9	21.3	2	73.04166667	28	95
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-10	13.42916667	6.3	22.1	0.4	62.54166667	23	96
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-11	13.97916667	5.7	22.1	0	52.25	23	77
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-12	14.44782609	8.4	23.6	3.4	60	28	82
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-13	14.03333333	7.7	22.7	0	62.75	27	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-14	13.60416667	3.8	23.2	0	45.66666667	18	91
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-15	12.82083333	-0.2	24.5	0	40.45833333	13	73
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-16	12.84166667	9.6	18.5	6.4	67	47	90
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-17	13.62916667	8.3	21.1	0.2	67.625	33	96
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-18	13.48333333	3.2	23.9	0.2	48.41666667	8	94
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-19	12.82916667	2.2	23.2	0	50.25	19	89
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-20	13.46666667	9.1	19.4	0.8	62	35	79
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-21	10.50909091	8.8	12.2	2.6	82.31818182	74	94
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-22	13.4	7.4	20.7	0	69	37	95
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-23	13.57083333	9.8	18	0.8	68.41666667	43	87
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-24	13.97083333	10.5	18.4	0.2	66.375	44	91
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-25	14.02916667	9.6	21.7	0.6	67.08333333	37	90
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-26	13.17083333	8.3	18.1	0	69.5	47	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-27	13.35833333	9.4	20.1	0	69.625	39	88
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-28	13.24545455	8.1	20.5	0	73.0952381	37	94
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-29	14.975	8.3	23.8	0	67.33333333	22	96
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-30	13.1875	7.6	22.1	2.2	73.04166667	39	95
Peru	La Victoria	-12.0293	-75.2444	3210	2006-10-31	11.24166667	10	14.7	0	87.75	62	95
Peru	La Victoria	-12.0293	-75.2444	3210	2006-11-01	13.1	4.4	22.3	0	69.2173913	35	98
Peru	La Victoria	-12.0293	-75.2444	3210	2006-11-02	11.6625	7	20.6	4.6	77.79166667	43	94
Peru	La Victoria	-12.0293	-75.2444	3210	2006-11-03	11.575	7	20.9	2.6	80.20833333	43	97
Peru	La Victoria	-12.0293	-75.2444	3210	2006-11-04	12.5625	8.3	20.6	3	76.95833333	41	96
Peru	La Victoria	-12.0293	-75.2444	3210	2006-11-05	13.85416667	8.4	22.2	0	72	36	96
Peru	La Victoria	-12.0293	-75.2444	3210	2006-11-06	12.41666667	8.4	19.6	6.6	77.83333333	46	94
Peru	La Victoria	-12.0293	-75.2444	3210	2006-11-07	11.84583333	9.1	16.9	2.6	82.70833333	54	96
Peru	La Victoria	-12.0293	-75.2444	3210	2006-11-08	12.1375	8.9	16.9	0.2	78.16666667	58	96
Peru	La Victoria	-12.0293	-75.2444	3210	2006-11-09	13.4	9.1	19.9	0	73.79166667	47	94
Peru	La Victoria	-12.0293	-75.2444	3210	2006-11-10	12.69583333	9.8	17.5	0.4	77.33333333	51	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-11-11	11.7375	9.4	15.8	1.2	83.8125	65	95
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-01	15.09565217	7.1	22.9	3	55.47826087	24	91
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-02	14.67083333	5.7	23.2	0	53.875	27	84
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-03	14.85416667	5.7	22.8	0	56.95833333	27	87
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-04	15.37916667	7.3	25.3	0	55.625	22	86
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-05	13.52916667	9.3	21.3	0.2	64.79166667	35	82
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-06	14.6625	10	22	2.8	63.625	30	85
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-07	13.79166667	10.5	22.3	13	69.5	30	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-08	13.3625	9.8	22	0.2	73.5	35	93
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-09	13.9125	5.2	23.2	0	59.20833333	18	94
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-10	13.925	8.4	21.7	0	60.54166667	31	89
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-11	13.1	4.9	21.8	0	61.66666667	28	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-12	14.70833333	9.4	21.9	0	61.20833333	34	86
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-13	13.84166667	5.3	22.4	0	59.04166667	24	90
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-14	14.15416667	4.8	24.2	0	56.58333333	25	91
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-15	14.94166667	8.9	23.4	0.4	55.29166667	26	82
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-16	12.83333333	9.1	19.2	4.2	71.125	40	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-17	12.84166667	7.2	21.4	0.8	73.83333333	35	94
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-18	13.8375	9.1	20.2	1	70.08333333	39	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-19	12.69583333	4.4	21.2	0.2	66.70833333	34	93
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-20	12.79166667	9.4	17.7	3.6	73.33333333	53	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-21	11.95	9.6	17.4	5.6	79.41666667	57	91
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-22	12.52916667	9.4	17.8	30.2	76.91666667	55	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-23	12.88333333	8.1	19.4	13.2	74.04166667	43	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-24	13.50416667	8.9	22.3	7.8	73.375	40	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-25	13.1125	7.5	18.2	0.2	72.04166667	44	93
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-26	11.325	7.4	15.5	3.6	80.54166667	57	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-27	12.32083333	8.2	18.7	0.4	79	53	94
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-28	12.07083333	9.7	16.3	4.6	80.70833333	61	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-29	12.95	7.9	19.4	4.2	75.20833333	43	94
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-30	12.24166667	8.6	18.7	8.6	74.125	51	92
Peru	La Victoria	-12.0293	-75.2444	3210	2006-12-31	12.23333333	7.9	18.1	0	72.91666667	42	92
Peru	La Victoria	-12.0293	-75.2444	3210	2007-01-01	13.65416667	9.8	18.4	3.2	71.41666667	53	91
Peru	La Victoria	-12.0293	-75.2444	3210	2007-01-02	12.9125	9.1	19	2	75	47	93
Peru	La Victoria	-12.0293	-75.2444	3210	2007-01-03	12.9375	9.6	19.2	0.6	73.5	45	90
Peru	La Victoria	-12.0293	-75.2444	3210	2007-01-04	12.6125	7.2	18.2	0	73.91666667	49	93
Peru	La Victoria	-12.0293	-75.2444	3210	2007-01-05	14.17083333	10.3	21.1	0.2	68.04166667	35	86
Peru	La Victoria	-12.0293	-75.2444	3210	2007-01-06	13.75	9.1	18.2	0	69.58333333	46	91
Peru	La Victoria	-12.0293	-75.2444	3210	2007-01-07	13.7125	7.6	21.8	4.6	68.25	32	92
Peru	La Victoria	-12.0293	-75.2444	3210	2007-01-08	11.925	8.6	19.7	11.4	77.875	50	92
Peru	La Victoria	-12.0293	-75.2444	3210	2007-01-09	12.2125	5.9	19.7	0	72.33333333	44	93
Peru	La Victoria	-12.0293	-75.2444	3210	2007-01-10	12.3875	6.6	19.8	1.2	71.91666667	41	93
Peru	La Victoria	-12.0293	-75.2444	3210	2007-01-11	12.39166667	8.4	17.5	2.4	78.70833333	51	93
Peru	La Victoria	-12.0293	-75.2444	3210	2007-01-12	14.10416667	9.8	20.7	0.2	67.5	42	92
Peru	La Victoria	-12.0293	-75.2444	3210	2007-01-13	12.60833333	8.4	19.4	21.8	74.04166667	47	91
Peru	La Victoria	-12.0293	-75.2444	3210	2007-01-14	12.27083333	5.9	19.6	7.8	77.625	42	95
Peru	La Victoria	-12.0293	-75.2444	3210	2007-01-15	13.89166667	8.9	21.9	3.8	73.25	39	94
Peru	La Victoria	-12.0293	-75.2444	3210	2007-01-16	10.25	8.7	12.7	0	89.1	79	93
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-01	13.97391304	7.9	22.1	0	67	32	91
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-02	12.29166667	5.4	19.7	1.8	74.04166667	47	92
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-03	13.9875	7.9	22.9	0.2	70.66666667	37	92
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-04	14.9625	8.8	21.6	0.6	68.79166667	34	91
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-05	13.625	10.2	19.7	5.6	73.33333333	44	92
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-06	13.60416667	9.4	20.7	1.8	73.91666667	44	91
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-07	15.0625	7	23.3	0	66.08333333	27	93
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-08	13.84166667	8.3	20.5	0	67.79166667	36	92
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-09	13.1375	8.4	17.7	1.4	71.58333333	48	90
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-10	13.175	9.2	18.3	2.4	75.375	54	91
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-11	12.675	10	18.6	3.8	78.29166667	57	92
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-12	12.70416667	9.8	17.2	4	79.20833333	58	92
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-13	11.80833333	9.1	15.9	4.4	79.91666667	58	92
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-14	12.06666667	8.4	18.4	7.8	79.25	44	93
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-15	12.56666667	5.7	20.3	0	70.91666667	35	95
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-16	11.58333333	4.6	18.9	0	53.25	22	92
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-17	10.15833333	-0.1	19.4	0	52.54166667	20	87
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-18	12.74583333	3.7	21.2	0	60.875	31	88
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-19	13.70416667	6.8	22.1	0.2	60.41666667	23	90
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-20	13.6	7.6	19.7	1.6	62.54166667	30	90
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-21	11.5875	8.6	14.9	0.2	79.45833333	61	93
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-22	12.29583333	5.4	19.6	0	69.79166667	43	93
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-23	12.30416667	6.8	20.2	14.8	69.625	42	92
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-24	11.5375	9.1	15.9	1.2	81.58333333	59	92
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-25	12.0875	9.1	17.6	1.2	79.5	62	93
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-26	12.14583333	8.9	17.9	3.2	76.45833333	47	92
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-27	12.65	8.4	20.4	4	70.45833333	36	90
Peru	La Victoria	-12.0293	-75.2444	3210	2007-02-28	12.55	7.7	18.7	1.8	73.75	46	93
Peru	La Victoria	-12.0293	-75.2444	3210	2007-03-01	13.33333333	8.2	20	0	70.70833333	43	92
Peru	La Victoria	-12.0293	-75.2444	3210	2007-03-02	12.8625	9.6	19.8	0	73.91666667	44	92
Peru	La Victoria	-12.0293	-75.2444	3210	2007-03-03	13.43333333	8.8	18.7	0.8	69.875	45	90
Peru	La Victoria	-12.0293	-75.2444	3210	2007-03-04	11.64583333	8.4	16	10	77.75	60	91
Peru	La Victoria	-12.0293	-75.2444	3210	2007-03-05	11.6375	9.8	15.7	3.8	81.70833333	57	92
Peru	La Victoria	-12.0293	-75.2444	3210	2007-03-06	13.2625	8.9	19	1.8	75.20833333	52	93
